Problem,Deliveries,Demand,Avg.Bags.Del,Time Window,Sol. Distance, Sol. Time,Sol. CostDel,Routes,Sol. Cost,Sol. Avg. Dels Route,Sol. Loading Factor
P-n55-k15,55,1042,18.0,3,2571.2095708057177,4606.0,4.320567677336151,20,4502.031519784269,2,74.42857142857143
P-n55-k15,55,1042,18.0,3,2951.354384603828,3186.0,6.136764359883539,33,6394.508462998648,1,45.108225108225106
P-n55-k15,55,1042,18.0,3,2619.8604184254154,4255.0,4.416049586329917,21,4601.523668955773,2,70.8843537414966
P-n55-k15,55,1042,18.0,3,2627.7953935344362,3653.0,4.616172803304731,23,4810.05206104353,2,64.72049689440993
P-n55-k15,55,1042,18.0,3,2587.263211330176,4313.0,4.2661322415792995,20,4445.3097957256305,2,74.42857142857143
P-n55-k15,55,1042,18.0,3,2619.822284968692,3909.0,4.664413826623163,23,4860.319207341337,2,64.72049689440993
P-n55-k15,55,1042,18.0,3,2770.208280207224,3245.0,4.239073290579889,21,4417.114368784245,2,70.8843537414966
P-n55-k15,55,1042,18.0,3,2687.2255419158832,3314.0,4.085609777739115,20,4257.205388404158,2,74.42857142857143
P-n55-k15,55,1042,18.0,3,2643.3581319540604,3852.0,4.341336757618643,21,4523.672901438626,2,70.8843537414966
P-n55-k15,55,1042,18.0,3,2720.5989627872627,4048.0,4.072850363383983,19,4243.91007864611,2,78.34586466165413
P-n55-k15,55,1042,18.0,3,2626.769490664489,4107.0,4.388418455285745,21,4572.732030407746,2,70.8843537414966
P-n55-k15,55,1042,18.0,3,2674.32953540841,3319.0,4.085121454551616,20,4256.696555642784,2,74.42857142857143
P-n55-k15,55,1042,18.0,3,2736.547177754371,3588.0,3.986349347214263,19,4153.776019797262,2,78.34586466165413
P-n55-k15,55,1042,18.0,3,2642.668003047179,3963.0,4.519954084795125,22,4709.7921563565205,2,67.66233766233766
P-n55-k15,55,1042,18.0,3,2651.6054193502946,3407.0,4.099460493343555,20,4271.637834063984,2,74.42857142857143
0,1,2,3,4,5,6,7,8,9,
Grand front ,2,P-n55-k15.vrp,n,20,obj0Min,2567.5536212786355,obj0Max,2931.1496007714827,obj1Min,3032.0,obj1Max,3734.0,obj2Min,4.135063900576072,obj2Max,5.972168953316813
P-n55-k15,55,1042,18.0,2,2852.991874838626,3206.0,5.972168953316813,32,6223.000049356119,1,46.517857142857146
P-n55-k15,55,1042,18.0,2,2908.95672775994,3166.0,5.970775371543103,32,6221.547937147913,1,46.517857142857146
P-n55-k15,55,1042,18.0,2,2919.4799208560858,3051.0,5.949884021823571,32,6199.779150740162,1,46.517857142857146
P-n55-k15,55,1042,18.0,2,2928.416127183923,3159.0,5.814227146718348,31,6058.424686880519,1,48.0184331797235
P-n55-k15,55,1042,18.0,2,2926.564650757525,3185.0,5.504230387848974,29,5735.408064138631,1,51.330049261083744
P-n55-k15,55,1042,18.0,2,2838.607962059549,3213.0,5.342338897851216,28,5566.717131560968,1,53.163265306122454
P-n55-k15,55,1042,18.0,2,2931.1496007714827,3032.0,5.790157872639408,31,6033.344503290263,1,48.0184331797235
P-n55-k15,55,1042,18.0,2,2887.9783262089873,3435.0,4.446154956013869,22,4632.893464166451,2,67.66233766233766
P-n55-k15,55,1042,18.0,2,2715.6973025663838,3555.0,4.135063900576072,20,4308.736584400267,2,74.42857142857143
P-n55-k15,55,1042,18.0,2,2825.378312673194,3242.0,5.818588543745454,31,6062.969262582763,1,48.0184331797235
P-n55-k15,55,1042,18.0,2,2745.3775663094166,3351.0,4.571409957061614,23,4763.409175258202,2,64.72049689440993
P-n55-k15,55,1042,18.0,2,2801.5761897575208,3254.0,5.660829572170471,30,5898.58441420163,1,49.61904761904762
P-n55-k15,55,1042,18.0,2,2877.332259521933,3206.0,5.817512355435764,31,6061.847874364066,1,48.0184331797235
P-n55-k15,55,1042,18.0,2,2714.4308291564594,3496.0,4.75315586085538,24,4952.788407011306,2,62.023809523809526
P-n55-k15,55,1042,18.0,2,2688.361952695541,3662.0,4.4673112749187895,22,4654.938348465379,2,67.66233766233766
P-n55-k15,55,1042,18.0,2,2694.47880587302,3716.0,4.320973148068275,21,4502.454020287143,2,70.8843537414966
P-n55-k15,55,1042,18.0,2,2567.5536212786355,3734.0,4.1527867309881,20,4327.2037736896,2,74.42857142857143
P-n55-k15,55,1042,18.0,2,2659.3704147127623,3546.0,4.7565703824581504,24,4956.346338521393,2,62.023809523809526
P-n55-k15,55,1042,18.0,2,2828.0555966679462,3535.0,4.458620446075,22,4645.88250481015,2,67.66233766233766
P-n55-k15,55,1042,18.0,2,2734.4320381246757,3491.0,4.597052349770237,23,4790.128548460587,2,64.72049689440993
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,P-n55-k15.vrp,n,53,obj0Min,2480.286087976714,obj0Max,3079.7906220241607,obj1Min,3286.0,obj1Max,5515.0,obj2Min,4.33113618039661,obj2Max,6.491706220481283
P-n55-k15,55,1042,18.0,1,2934.682749927316,3405.0,6.491706220481283,35,6764.357881741496,1,42.53061224489796
P-n55-k15,55,1042,18.0,1,2899.658780388306,3449.0,6.338829248853582,34,6605.060077305432,1,43.78151260504202
P-n55-k15,55,1042,18.0,1,2937.197304361988,3409.0,6.177977048570396,33,6437.452084610352,1,45.108225108225106
P-n55-k15,55,1042,18.0,1,2585.2834301067874,5486.0,4.648443532939053,21,4843.678161322494,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2942.6183726247564,3478.0,5.877050239536562,31,6123.886349597097,1,48.0184331797235
P-n55-k15,55,1042,18.0,1,3030.622915719665,3394.0,5.398640001093283,28,5625.382881139201,1,53.163265306122454
P-n55-k15,55,1042,18.0,1,3079.7906220241607,3450.0,5.2575196763693155,27,5478.335502776827,2,55.13227513227513
P-n55-k15,55,1042,18.0,1,2756.1369347859163,3688.0,4.479911728761951,22,4668.0680213699525,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2771.60995385536,3849.0,4.355161578311974,21,4538.078364601077,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2936.9516724125533,3659.0,4.494648124445555,22,4683.423345672269,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2671.504839413389,3698.0,4.472328278513787,22,4660.166066211366,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2719.124269502101,3488.0,4.594757715481522,23,4787.737539531746,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2974.9776743314274,3447.0,5.874733577636063,31,6121.472387896778,1,48.0184331797235
P-n55-k15,55,1042,18.0,1,2902.4306154850938,3479.0,6.030119368533355,32,6283.384382011756,1,46.517857142857146
P-n55-k15,55,1042,18.0,1,2802.8875325515046,3767.0,4.342934588587838,21,4525.337841308527,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2873.8794869510075,4484.0,4.33113618039661,20,4513.043899973268,2,74.42857142857143
P-n55-k15,55,1042,18.0,1,2712.073828754309,4960.0,4.40433074660677,20,4589.3126379642545,2,74.42857142857143
P-n55-k15,55,1042,18.0,1,2886.767346905115,4477.0,4.33123971169664,20,4513.151779587899,2,74.42857142857143
P-n55-k15,55,1042,18.0,1,2961.9910811037266,3306.0,6.318380956323547,34,6583.752956489136,1,43.78151260504202
P-n55-k15,55,1042,18.0,1,3040.191106429788,3380.0,6.18397539294845,33,6443.702359452285,1,45.108225108225106
P-n55-k15,55,1042,18.0,1,2984.2733973396253,3402.0,6.181919373789573,33,6441.559987488736,1,45.108225108225106
P-n55-k15,55,1042,18.0,1,3021.198024850334,3286.0,6.321190181293176,34,6586.680168907489,1,43.78151260504202
P-n55-k15,55,1042,18.0,1,2898.556388028799,3664.0,4.491296638579049,22,4679.93109739937,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2713.9859709114853,3531.0,4.759823760649371,24,4959.736358596644,2,62.023809523809526
P-n55-k15,55,1042,18.0,1,2776.653297931185,3791.0,4.3445954278867065,21,4527.068435857948,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2747.4594329996344,3917.0,4.3655016829759665,21,4548.852753660957,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2717.1255050007912,3662.0,4.627930598930031,23,4822.303684085093,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2610.5787308320073,5201.0,4.596581297032,21,4789.637711507345,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2588.7686619358365,5220.0,4.755168842079168,22,4954.885933446492,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2480.286087976714,5433.0,4.783870894715236,22,4984.793472293276,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2614.167643011734,4535.0,4.783932451278669,23,4984.857614232373,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2591.6111629953407,4535.0,4.938789353234601,24,5146.218506070455,2,62.023809523809526
P-n55-k15,55,1042,18.0,1,2572.8221837483015,4439.0,5.233032817177113,26,5452.820195498552,2,57.25274725274725
P-n55-k15,55,1042,18.0,1,2577.3102832631475,4689.0,4.966742133533386,24,5175.3453031417885,2,62.023809523809526
P-n55-k15,55,1042,18.0,1,2604.350309064691,4684.0,4.811428969443924,23,5013.508986160568,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2596.9866375274632,5223.0,4.599277770240608,21,4792.447436590714,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2488.8432463238855,5515.0,4.643181055489342,21,4838.194659819895,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2626.5434233756696,5152.0,4.58896888726963,21,4781.705580534954,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2530.380703587965,5272.0,5.073372881304983,24,5286.454542319792,2,62.023809523809526
P-n55-k15,55,1042,18.0,1,2607.9456865356547,4626.0,4.800700235436345,23,5002.329645324671,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2656.104625325101,5044.0,4.571558772709248,21,4763.564241163037,2,70.8843537414966
P-n55-k15,55,1042,18.0,1,2585.1337048432392,4801.0,4.831728064747273,23,5034.660643466659,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2600.151770305301,4720.0,4.817867329295317,23,5020.21775712572,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2625.768135378411,4818.0,4.682163984490666,22,4878.814871839274,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2600.4232443853966,4405.0,4.914826794235212,24,5121.2495195930915,2,62.023809523809526
P-n55-k15,55,1042,18.0,1,2527.647891505182,4753.0,5.288229177836954,26,5510.334803306107,2,57.25274725274725
P-n55-k15,55,1042,18.0,1,2622.1727579074472,4876.0,4.6928927184982445,22,4889.994212675171,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2588.0203165513726,4760.0,4.824182703489933,23,5026.798377036511,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2555.1023021205333,5251.0,4.757338742176682,22,4957.146969348102,2,67.66233766233766
P-n55-k15,55,1042,18.0,1,2613.0517863816463,4594.0,4.795131534555329,23,4996.527059006653,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2527.059883078332,4863.0,5.1518867623034215,25,5368.266006320166,2,59.542857142857144
P-n55-k15,55,1042,18.0,1,2575.243969817504,4902.0,4.8500034016013895,23,5053.703544468648,2,64.72049689440993
P-n55-k15,55,1042,18.0,1,2645.452089095888,4237.0,5.202416405397523,26,5420.917894424219,2,57.25274725274725
Front Sizes,P-n55-k15,53.0,20.0,26.0,32.0,25.0,25.0,11.0,20.0,13.0,21.0,6.0,6.0,4.0,3.0,
0,1,2,3,4,5,6,7,8,9,
Grand front ,14,P-n60-k10.vrp,n,5,obj0Min,2602.983546328872,obj0Max,2641.8559855737344,obj1Min,2405.0,obj1Max,2434.0,obj2Min,2.145764682814927,obj2Max,2.572794598695307
P-n60-k10,60,1134,18.0,14,2628.5741084667525,2415.0,2.287956940644277,11,2594.54317069061,5,85.9090909090909
P-n60-k10,60,1134,18.0,14,2633.3786528289093,2427.0,2.145948238431201,10,2433.5053023809824,6,94.5
P-n60-k10,60,1134,18.0,14,2641.8559855737344,2421.0,2.145764682814927,10,2433.297150312127,6,94.5
P-n60-k10,60,1134,18.0,14,2624.067686817427,2434.0,2.4354637736839853,12,2761.8159193576394,5,78.75
P-n60-k10,60,1134,18.0,14,2602.983546328872,2405.0,2.572794598695307,13,2917.5490749204782,4,72.6923076923077
0,1,2,3,4,5,6,7,8,9,
Grand front ,13,P-n60-k10.vrp,n,5,obj0Min,2414.0469373701894,obj0Max,2778.990262620763,obj1Min,2311.0,obj1Max,2542.0,obj2Min,2.181253845437945,obj2Max,2.5622958480355487
P-n60-k10,60,1134,18.0,13,2778.990262620763,2542.0,2.181253845437945,10,2473.5418607266292,6,94.5
P-n60-k10,60,1134,18.0,13,2414.0469373701894,2456.0,2.5622958480355487,13,2905.643491672312,4,72.6923076923077
P-n60-k10,60,1134,18.0,13,2477.7690628665346,2335.0,2.4029091537525438,12,2724.8989803553845,5,78.75
P-n60-k10,60,1134,18.0,13,2467.1210513415176,2339.0,2.2578952054735075,11,2560.4531630069578,5,85.9090909090909
P-n60-k10,60,1134,18.0,13,2499.2931099698567,2311.0,2.256276273250858,11,2558.617293866473,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,12,P-n60-k10.vrp,n,8,obj0Min,2657.047848383197,obj0Max,2830.4026310879635,obj1Min,2521.0,obj1Max,2666.0,obj2Min,2.187966501836792,obj2Max,2.9110005275668733
P-n60-k10,60,1134,18.0,12,2729.521479341212,2609.0,2.187966501836792,10,2481.154013082922,6,94.5
P-n60-k10,60,1134,18.0,12,2657.047848383197,2651.0,2.9110005275668733,15,3301.074598260834,4,63.0
P-n60-k10,60,1134,18.0,12,2675.132564463885,2666.0,2.1924078571801364,10,2486.1905100422746,6,94.5
P-n60-k10,60,1134,18.0,12,2686.5813824156876,2546.0,2.4616666858400666,12,2791.5300217426357,5,78.75
P-n60-k10,60,1134,18.0,12,2830.4026310879635,2562.0,2.190085633013485,10,2483.557107837292,6,94.5
P-n60-k10,60,1134,18.0,12,2753.3268906330995,2604.0,2.334161592772551,11,2646.939246204073,5,85.9090909090909
P-n60-k10,60,1134,18.0,12,2758.311372401801,2524.0,2.320566517258387,11,2631.522430571011,5,85.9090909090909
P-n60-k10,60,1134,18.0,12,2799.5406738290235,2521.0,2.324291233543206,11,2635.746258837996,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,11,P-n60-k10.vrp,n,6,obj0Min,2528.0742573985535,obj0Max,2601.8488562664975,obj1Min,2428.0,obj1Max,2655.0,obj2Min,2.144106098926967,obj2Max,2.3176231817598154
P-n60-k10,60,1134,18.0,11,2601.8488562664975,2435.0,2.144106098926967,10,2431.4163161831802,6,94.5
P-n60-k10,60,1134,18.0,11,2529.3244723282814,2655.0,2.175424129861031,10,2466.930963262409,6,94.5
P-n60-k10,60,1134,18.0,11,2528.0742573985535,2642.0,2.3176231817598154,11,2628.1846881156307,5,85.9090909090909
P-n60-k10,60,1134,18.0,11,2598.1214850109127,2619.0,2.176173027994953,10,2467.780213746277,6,94.5
P-n60-k10,60,1134,18.0,11,2598.556558624419,2428.0,2.287152660810456,11,2593.631117359057,5,85.9090909090909
P-n60-k10,60,1134,18.0,11,2566.7515146226715,2610.0,2.3159699534487235,11,2626.3099272108525,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,10,P-n60-k10.vrp,n,10,obj0Min,2632.9728092480395,obj0Max,3039.500401329326,obj1Min,2622.0,obj1Max,3147.0,obj2Min,2.2142596286069085,obj2Max,2.7044601575679197
P-n60-k10,60,1134,18.0,10,3039.500401329326,2675.0,2.231588665745618,10,2530.621546955531,6,94.5
P-n60-k10,60,1134,18.0,10,2741.995199173554,3147.0,2.2841388344826328,10,2590.213438303306,6,94.5
P-n60-k10,60,1134,18.0,10,2744.9644243881667,2894.0,2.239824371828409,10,2539.9608376534156,6,94.5
P-n60-k10,60,1134,18.0,10,2670.5826644799095,2793.0,2.358957823407539,11,2675.058171744149,5,85.9090909090909
P-n60-k10,60,1134,18.0,10,2909.393591731018,2701.0,2.222750485213871,10,2520.5990502325294,6,94.5
P-n60-k10,60,1134,18.0,10,2775.8155456430277,2731.0,2.2142596286069085,10,2510.9704188402343,6,94.5
P-n60-k10,60,1134,18.0,10,2659.4707549431514,2716.0,2.48885192092447,12,2822.3580783283487,5,78.75
P-n60-k10,60,1134,18.0,10,2709.0235294621884,2622.0,2.3327652142390445,11,2645.3557529470763,5,85.9090909090909
P-n60-k10,60,1134,18.0,10,2632.9728092480395,3134.0,2.7044601575679197,13,3066.857818682021,4,72.6923076923077
P-n60-k10,60,1134,18.0,10,2661.5202263475944,2977.0,2.390474309067609,11,2710.7978664826687,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,9,P-n60-k10.vrp,n,9,obj0Min,2474.7857653300957,obj0Max,2833.4051723029893,obj1Min,2647.0,obj1Max,3547.0,obj2Min,2.2053866006697085,obj2Max,2.4717371556822054
P-n60-k10,60,1134,18.0,9,2825.75195226422,2851.0,2.240575818708037,10,2540.812978414914,6,94.5
P-n60-k10,60,1134,18.0,9,2833.4051723029893,2647.0,2.2053866006697085,10,2500.9084051594496,6,94.5
P-n60-k10,60,1134,18.0,9,2826.247776694316,2827.0,2.236394170964052,10,2536.070989873235,6,94.5
P-n60-k10,60,1134,18.0,9,2760.1242262923474,3105.0,2.2786018822541485,10,2583.9345344762046,6,94.5
P-n60-k10,60,1134,18.0,9,2474.7857653300957,3547.0,2.4717371556822054,11,2802.949934543621,5,85.9090909090909
P-n60-k10,60,1134,18.0,9,2502.2017218340325,2957.0,2.3705093487253808,11,2688.1576014545817,5,85.9090909090909
P-n60-k10,60,1134,18.0,9,2506.5277844058037,2866.0,2.3549063057984823,11,2670.4637507754787,5,85.9090909090909
P-n60-k10,60,1134,18.0,9,2748.9692700615774,3164.0,2.287856617810586,10,2594.4294045972047,6,94.5
P-n60-k10,60,1134,18.0,9,2765.23901019309,2822.0,2.3738385927624264,11,2691.9329641925915,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,8,P-n60-k10.vrp,n,13,obj0Min,2673.0350178331105,obj0Max,2978.499680741503,obj1Min,2734.0,obj1Max,3511.0,obj2Min,2.2472240066417313,obj2Max,2.741740659628569
P-n60-k10,60,1134,18.0,8,2978.499680741503,2861.0,2.5473407959847933,12,2888.6844626467555,5,78.75
P-n60-k10,60,1134,18.0,8,2739.450963138685,3247.0,2.59075464081766,12,2937.915762687226,5,78.75
P-n60-k10,60,1134,18.0,8,2757.990725389374,2970.0,2.543813857910544,12,2884.684914870557,5,78.75
P-n60-k10,60,1134,18.0,8,2871.384816510453,2862.0,2.2472240066417313,10,2548.3520235317233,6,94.5
P-n60-k10,60,1134,18.0,8,2748.265889503104,3199.0,2.438577697594236,11,2765.3471090718635,5,85.9090909090909
P-n60-k10,60,1134,18.0,8,2850.496403163649,2734.0,2.6563563308378724,13,3012.3080791701473,4,72.6923076923077
P-n60-k10,60,1134,18.0,8,2836.71101916124,2944.0,2.402729443775895,11,2724.695189241865,5,85.9090909090909
P-n60-k10,60,1134,18.0,8,2768.6177388994906,2955.0,2.5422647931668787,12,2882.9282754512406,5,78.75
P-n60-k10,60,1134,18.0,8,2673.0350178331105,3339.0,2.600127951575374,12,2948.545097086474,5,78.75
P-n60-k10,60,1134,18.0,8,2719.093230929896,3295.0,2.741740659628569,13,3109.1339080187977,4,72.6923076923077
P-n60-k10,60,1134,18.0,8,2788.261283313141,3073.0,2.420481984257176,11,2744.8265701476375,5,85.9090909090909
P-n60-k10,60,1134,18.0,8,2702.3687418617433,3511.0,2.4888687326259467,11,2822.3771427978236,5,85.9090909090909
P-n60-k10,60,1134,18.0,8,2740.9962406196346,3461.0,2.4840357673302442,11,2816.896560152497,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,7,P-n60-k10.vrp,n,8,obj0Min,2646.7673697860027,obj0Max,3064.817891553795,obj1Min,2862.0,obj1Max,3495.0,obj2Min,2.349974457226771,obj2Max,2.704972936692747
P-n60-k10,60,1134,18.0,7,2785.222517052635,3495.0,2.349974457226771,10,2664.8710344951583,6,94.5
P-n60-k10,60,1134,18.0,7,2646.7673697860027,3211.0,2.430222030216016,11,2755.8717822649623,5,85.9090909090909
P-n60-k10,60,1134,18.0,7,3064.817891553795,2862.0,2.4118021986876492,11,2734.983693311794,5,85.9090909090909
P-n60-k10,60,1134,18.0,7,2939.192537313441,3457.0,2.359158312932692,10,2675.2855268656726,6,94.5
P-n60-k10,60,1134,18.0,7,2937.6953794085503,2924.0,2.6988627507855383,13,3060.5103593908007,4,72.6923076923077
P-n60-k10,60,1134,18.0,7,2896.0624804237195,2983.0,2.704972936692747,13,3067.439310209575,4,72.6923076923077
P-n60-k10,60,1134,18.0,7,2740.926233590518,3041.0,2.4099544703087217,11,2732.8883693300904,5,85.9090909090909
P-n60-k10,60,1134,18.0,7,3015.874744084881,2933.0,2.4192745547248067,11,2743.457345057931,5,85.9090909090909
0,1,2,3,4,5,6,7,8,9,
Grand front ,6,P-n60-k10.vrp,n,8,obj0Min,2639.5367525129504,obj0Max,2852.559460238827,obj1Min,2798.0,obj1Max,3515.0,obj2Min,2.533994230024641,obj2Max,2.8318804410242016
P-n60-k10,60,1134,18.0,6,2681.0143738900647,3319.0,2.742044692896947,13,3109.4786817451377,4,72.6923076923077
P-n60-k10,60,1134,18.0,6,2732.8303049042,3068.0,2.5585018921285636,12,2901.3411456737913,5,78.75
P-n60-k10,60,1134,18.0,6,2693.166204612487,3515.0,2.6332455431566673,12,2986.100445939661,5,78.75
P-n60-k10,60,1134,18.0,6,2852.559460238827,2859.0,2.533994230024641,12,2873.549456847943,5,78.75
P-n60-k10,60,1134,18.0,6,2777.3711121490974,2952.0,2.8318804410242016,14,3211.3524201214445,4,67.5
P-n60-k10,60,1134,18.0,6,2801.851935981086,2798.0,2.662624935193816,13,3019.416676509787,4,72.6923076923077
P-n60-k10,60,1134,18.0,6,2698.7811546129633,3078.0,2.556752552989168,12,2899.3573950897166,5,78.75
P-n60-k10,60,1134,18.0,6,2639.5367525129504,3379.0,2.7483472663527473,13,3116.6258000440153,4,72.6923076923077
0,1,2,3,4,5,6,7,8,9,
Grand front ,5,P-n60-k10.vrp,n,10,obj0Min,2578.9776273757057,obj0Max,3036.7079763189267,obj1Min,3197.0,obj1Max,3665.0,obj2Min,2.5284968608256144,obj2Max,3.049153776369451
P-n60-k10,60,1134,18.0,5,2929.195632558686,3492.0,2.6535413483327748,12,3009.1158890093666,5,78.75
P-n60-k10,60,1134,18.0,5,3036.7079763189267,3328.0,2.6357097294791134,12,2988.8948332293144,5,78.75
P-n60-k10,60,1134,18.0,5,2877.909745096126,3633.0,2.5284968608256144,11,2867.3154401762467,5,85.9090909090909
P-n60-k10,60,1134,18.0,5,2897.1575196351546,3551.0,2.805262283771881,13,3181.167429797313,4,72.6923076923077
P-n60-k10,60,1134,18.0,5,2785.610631204266,3665.0,2.8138592979284827,13,3190.916443850899,4,72.6923076923077
P-n60-k10,60,1134,18.0,5,2650.104967547883,3197.0,3.0065804948880976,15,3409.4622812031025,4,63.0
P-n60-k10,60,1134,18.0,5,2640.114154323315,3203.0,3.006607897756462,15,3409.493356055828,4,63.0
P-n60-k10,60,1134,18.0,5,2687.3908563609307,3447.0,2.9098983511412952,14,3299.824730194229,4,67.5
P-n60-k10,60,1134,18.0,5,2683.3837835639238,3552.0,2.9280034415140914,14,3320.3559026769794,4,67.5
P-n60-k10,60,1134,18.0,5,2578.9776273757057,3480.0,3.049153776369451,15,3457.7403824029575,4,63.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,4,P-n60-k10.vrp,n,35,obj0Min,2663.446127892732,obj0Max,3273.3279195742507,obj1Min,3278.0,obj1Max,4830.0,obj2Min,2.7476008523722997,obj2Max,4.225588948583484
P-n60-k10,60,1134,18.0,4,2717.00446024657,4296.0,3.2073099839936936,15,3637.0895218488486,4,63.0
P-n60-k10,60,1134,18.0,4,2814.7578513840067,4105.0,3.18370958431387,15,3610.3266686119287,4,63.0
P-n60-k10,60,1134,18.0,4,2850.9838598324523,4414.0,2.9527029202825372,13,3348.365111600397,4,72.6923076923077
P-n60-k10,60,1134,18.0,4,2893.4609451098668,3695.0,2.8302777165589545,13,3209.5349305778545,4,72.6923076923077
P-n60-k10,60,1134,18.0,4,2718.5637579307186,4145.0,3.036218659327949,14,3443.071959677894,4,67.5
P-n60-k10,60,1134,18.0,4,2881.8471470349864,3668.0,3.11355918536428,15,3530.7761162030934,4,63.0
P-n60-k10,60,1134,18.0,4,2820.2989970751496,4010.0,3.1675264397335035,15,3591.9749826577927,4,63.0
P-n60-k10,60,1134,18.0,4,2763.2935395704803,4123.0,3.1815743775394587,15,3607.905344129746,4,63.0
P-n60-k10,60,1134,18.0,4,2743.13672371594,4136.0,3.181787475021839,15,3608.1469966747654,4,63.0
P-n60-k10,60,1134,18.0,4,2663.446127892732,3753.0,3.395258551114153,17,3850.2231969634495,3,55.58823529411765
P-n60-k10,60,1134,18.0,4,2782.4774365061157,4830.0,3.019003403942871,13,3423.5498600712153,4,72.6923076923077
P-n60-k10,60,1134,18.0,4,2714.9567613070176,4547.0,3.2513667910695956,15,3687.0499410729212,4,63.0
P-n60-k10,60,1134,18.0,4,3273.3279195742507,3824.0,2.7476008523722997,12,3115.7793665901877,5,78.75
P-n60-k10,60,1134,18.0,4,3233.0257145978303,4088.0,2.790003534927642,12,3163.8640086079463,5,78.75
P-n60-k10,60,1134,18.0,4,3208.4907041574493,3579.0,2.9869430444324707,14,3387.1934123864216,4,67.5
P-n60-k10,60,1134,18.0,4,2863.2827487712184,3571.0,3.5283986610284237,18,4001.2040816062326,3,52.5
P-n60-k10,60,1134,18.0,4,2817.100109498157,3610.0,3.8197537150011325,20,4331.600712811284,3,47.25
P-n60-k10,60,1134,18.0,4,2818.765685899543,3453.0,3.9368567771166196,21,4464.395585250247,2,45.0
P-n60-k10,60,1134,18.0,4,2947.161262339061,3375.0,4.225588948583484,23,4791.81786769367,2,41.08695652173913
P-n60-k10,60,1134,18.0,4,3102.7158408054493,3278.0,4.224530646714495,23,4790.6177533742375,2,41.08695652173913
P-n60-k10,60,1134,18.0,4,3233.9589435391003,3325.0,4.10174003209354,22,4651.3731963940745,2,42.95454545454545
P-n60-k10,60,1134,18.0,4,2751.5816898786,3957.0,3.2957099274389736,16,3737.335057715796,3,59.06249999999999
P-n60-k10,60,1134,18.0,4,2982.067990801419,3347.0,3.2119064858234267,16,3642.301954923766,3,59.06249999999999
P-n60-k10,60,1134,18.0,4,2910.6823635757546,3557.0,3.530819961674042,18,4003.9498365383633,3,52.5
P-n60-k10,60,1134,18.0,4,2963.5425037155187,3646.0,2.9734871895367863,14,3371.934472934716,4,67.5
P-n60-k10,60,1134,18.0,4,2956.482633806935,3448.0,3.082458966627347,15,3495.5084681554113,4,63.0
P-n60-k10,60,1134,18.0,4,2986.996390556068,3334.0,3.210122202552963,16,3640.27857769506,3,59.06249999999999
P-n60-k10,60,1134,18.0,4,2997.646790027506,3615.0,2.826917702322062,13,3205.7246744332183,4,72.6923076923077
P-n60-k10,60,1134,18.0,4,2857.5868560707086,3687.0,3.114407109488777,15,3531.737662160273,4,63.0
P-n60-k10,60,1134,18.0,4,2866.4233545527795,3685.0,2.9703452667395727,14,3368.3715324826753,4,67.5
P-n60-k10,60,1134,18.0,4,2956.5711480614295,3658.0,2.974884324799989,14,3373.5188243231873,4,67.5
P-n60-k10,60,1134,18.0,4,2884.8777073646115,3601.0,3.2466760950279188,16,3681.7306917616597,3,59.06249999999999
P-n60-k10,60,1134,18.0,4,2839.6478193276726,3672.0,3.2545315651334548,16,3690.638794861338,3,59.06249999999999
